,endereço,telefone,avaliação,link_maps,user_ratings_total,coordenadas,nome
713,"Av. Gabriel Zanette, 1240 - Ceará, Criciúma - SC, 88815-075, Brazil",(48) 3443-4332,4.0,https://maps.google.com/?cid=7932972528210430480,156.0,"{'lat': -28.683868, 'lng': -49.346551}",Bike Point SC
714,"Av. Sete de Setembro, 705 - Sala 26 - Cidade Alta, Araranguá - SC, 88901-004, Brazil",(48) 3521-8914,4.7,https://maps.google.com/?cid=11788370222638540034,9.0,"{'lat': -28.9402149, 'lng': -49.4918003}",Roda Livre Bikes
715,"nº 3173, Av. Expedicionário José Pedro Coelho - Revoredo, Tubarão - SC, Brazil",(48) 3632-5369,4.7,https://maps.google.com/?cid=13459474536744294299,18.0,"{'lat': -28.4669079, 'lng': -48.991237}",Roda Brasil Molas e Mecânica de Carretas
716,"R. Galdino José de Bessa, 503 - Oficinas, Tubarão - SC, 88702-230, Brazil",(48) 3626-0593,4.7,https://maps.google.com/?cid=6048997438601726545,79.0,"{'lat': -28.4892868, 'lng': -49.0201944}",Daytona Motos Comércio de Peças e Acessórios
717,"R. dos Ferroviários, 49 - Oficinas, Tubarão - SC, 88702-230, Brazil",(48) 3622-5518,5.0,https://maps.google.com/?cid=1549843338585910669,3.0,"{'lat': -28.4855797, 'lng': -49.02312569999999}",Auto Tok Auto Center
718,"R. Erlon Crocetta, 67 - Conde D'eu, Orleans - SC, 88870-000, Brazil",(48) 3466-4457,4.6,https://maps.google.com/?cid=12442854063127022457,21.0,"{'lat': -28.3638292, 'lng': -49.2868636}",MOTO CENTER ( ORI RAMOS )
719,"R. Cel. Pedro Benedet, 350 - SL 02 - Centro, Criciúma - SC, 88801-250, Brazil",(48) 3437-2010,4.8,https://maps.google.com/?cid=9381618652090468645,38.0,"{'lat': -28.6757904, 'lng': -49.3660883}",Homédic Material Médico e Ortopédico
720,"Av. Orestes Clemente Serra, 1831 - Santa Luzia, Capão da Canoa - RS, 95555-000, Brazil",(51) 98587-4186,0.0,https://maps.google.com/?cid=3085985045236559225,,"{'lat': -29.7534618, 'lng': -50.0291447}",Sid Rodas Recuperadora e Consertos
721,"R. Osmani Veras, 6870 - Centro, Terra de Areia - RS, 95535-000, Brazil",(51) 3666-1398,4.4,https://maps.google.com/?cid=7553104207219662694,84.0,"{'lat': -29.586353, 'lng': -50.0710796}","Zenauto Center - Auto Peças, Pneus, Escapamentos, Serviços, Geometria"
722,"R. Alameda Ascendino Moraes de Sá, 991 - Cidade Alta, Araranguá - SC, 88901-820, Brazil",(48) 3521-2200,4.6,https://maps.google.com/?cid=16687467800350915548,200.0,"{'lat': -28.9446051, 'lng': -49.5021707}",Concessionária Ford Forauto Araranguá
723,"Rio Amazonas, 5108 - Bairro Rio Pequeno, Camboriú - SC, 88343-834, Brazil",(47) 99927-3513,5.0,https://maps.google.com/?cid=11695345238316027426,1.0,"{'lat': -27.0675643, 'lng': -48.6354113}",PL RODAS
724,"R. João Valvassori, 4723 - Jardim Elizabete, Içara - SC, 88820-000, Brazil",(48) 3432-4766,4.7,https://maps.google.com/?cid=10073755959895725729,32.0,"{'lat': -28.7139264, 'lng': -49.2963878}",Zinho Auto Center
725,"Av. do Estado, 1200 - Ariribá, Balneário Camboriú - SC, 88338-635, Brazil",(47) 3360-7941,4.8,https://maps.google.com/?cid=6101428815879375708,16.0,"{'lat': -26.9658498, 'lng': -48.6397689}",Tires-shop
726,"Centro empresarial - 503 805, Av. Cel. Marcos Konder - Marcos Konder, Itajaí - SC, 88301-302, Brazil",(47) 3083-7880,0.0,https://maps.google.com/?cid=1742074325084305120,,"{'lat': -26.9094984, 'lng': -48.660137}",Kyowa Rodas
727,"Avenida Jose Alcebiades Laurentino, 545 - Centro, Navegantes - SC, 88370-008, Brazil",(47) 99194-5855,5.0,https://maps.google.com/?cid=5004615417355226287,5.0,"{'lat': -26.8879758, 'lng': -48.6521519}",Speed rodas
728,"R. Dr. Pedro Rangel, 486 - São João, Itajaí - SC, 88304-430, Brazil",(47) 3349-9651,4.3,https://maps.google.com/?cid=386120544456772448,3.0,"{'lat': -26.900505, 'lng': -48.6829989}",Ney Rodas
729,"R. Gustavo Zimmermann, 549 - Itoupava Central, Blumenau - SC, 89062-100, Brazil",(47) 99124-8066,5.0,https://maps.google.com/?cid=6329028288736464619,1.0,"{'lat': -26.8455456, 'lng': -49.0861939}",Central Rodas
730,"Condomínio Centro Comercial Coan - R. Seis de Janeiro, 135 - Centro, Criciúma - SC, 88801-010, Brazil",(48) 98835-2571,3.9,https://maps.google.com/?cid=4693114533221393382,10.0,"{'lat': -28.6793254, 'lng': -49.3681759}",Lojas Bkp
731,"Av. Marcolino Martins Cabral, 2225 - Centro, Tubarão - SC, 88705-000, Brazil",(48) 3626-6857,4.5,https://maps.google.com/?cid=8330198804427813485,20.0,"{'lat': -28.4763973, 'lng': -48.99674049999999}",Edi Auto Center
732,"Av. Otto Renaux, 280 - São Luiz, Brusque - SC, 88351-301, Brazil",(47) 3351-4825,4.6,https://maps.google.com/?cid=8460743978704703167,70.0,"{'lat': -27.0894832, 'lng': -48.9124298}",Fabio Rodas Moto Shop
733,"R. Marquês do Herval, 8433, Ibirama - SC, 89140-000, Brazil",(47) 3357-0005,4.5,https://maps.google.com/?cid=7824036673735810281,85.0,"{'lat': -27.0490412, 'lng': -49.58772339999999}",Bonin Recauchutadora de Pneus Ltda
734,"Estrada Blumenau Santana - Taboão, Rio do Sul - SC, 89160-332, Brazil",(47) 3521-3155,5.0,https://maps.google.com/?cid=15773373804855991600,1.0,"{'lat': -27.2073001, 'lng': -49.6244319}",Daniel Center Car
735,"Alameda Aristiliano Ramos, 1005 - Santana, Rio do Sul - SC, 89160-000, Brazil",(47) 3521-1888,0.0,https://maps.google.com/?cid=2291808530413117708,,"{'lat': -27.2078859, 'lng': -49.6253215}","COMÉRCIO DE RODAS E PNEUS, CONSERTO, PINTURA E DIAMANTAÇÃO DE RODAS"
736,"R. 7 de Setembro, 2469 - Centro, Blumenau - SC, 89012-401, Brazil",(47) 3326-5542,4.6,https://maps.google.com/?cid=7556935013834621380,361.0,"{'lat': -26.913394, 'lng': -49.078457}",Borracharia 7
737,"Av. Santa Catarina, 1555 - Tabuleiro, Camboriú - SC, 88348-006, Brazil",(47) 99625-8200,5.0,https://maps.google.com/?cid=614701382696366020,3.0,"{'lat': -27.0073962, 'lng': -48.64871650000001}",GALERIA DAS RODAS (Recuperadora e Solda em Aluminio)
738,"R. José Pereira Liberato, 2474 - São Judas, Itajaí - SC, 88303-400, Brazil",(47) 3046-6081,4.6,https://maps.google.com/?cid=8742773124667385384,32.0,"{'lat': -26.9138889, 'lng': -48.6825128}",360 Arte em Rodas
739,"KM 2222, BR-470, 137 - Santa Rita, Rio do Sul - SC, 89162-400, Brazil",(47) 3525-1551,4.2,https://maps.google.com/?cid=17569985991207920564,15.0,"{'lat': -27.179918, 'lng': -49.59811999999999}",AUTO PEÇAS ODELLI LTDA
740,"Av. Santa Catarina, 1747 - Tabuleiro, Camboriú - SC, 88340-000, Brazil",(47) 3268-2372,4.8,https://maps.google.com/?cid=5726331286497172013,11.0,"{'lat': -27.0066674, 'lng': -48.64764599999999}",Duas Rodas
741,"Rua 904 - Centro, Balneário Camboriú - SC, 88330-590, Brazil",(47) 99942-6876,4.8,https://maps.google.com/?cid=8615446252111719017,62.0,"{'lat': -26.9945506, 'lng': -48.6415996}",Borracharia Foppa
742,"1250, Av. Rio Amazonas, 1202 - Bairro Rio Pequeno, Camboriú - SC, 88340-000, Brazil",,4.3,https://maps.google.com/?cid=15930806389218936709,30.0,"{'lat': -27.0386715, 'lng': -48.6364987}",Borracharia Rio Pequeno
743,"R. João Sebastião Domingos, 52 - Nova Esperança, Balneário Camboriú - SC, Brazil",(47) 3363-9280,4.9,https://maps.google.com/?cid=9439792466321272453,7.0,"{'lat': -27.0263843, 'lng': -48.612854}",Mecanica 4 Rodas
744,"R. 1204 B2, 90 - Ilhota, Itapema - SC, 88220-000, Brazil",(47) 3368-3124,0.0,https://maps.google.com/?cid=7479658563769392366,,"{'lat': -27.0586534, 'lng': -48.6040375}",Família 2 Rodas motos e bikes
745,"Avenida Paraguassú, - Jardim Beira Mar, Capão da Canoa - RS, 95555-000, Brazil",(51) 3625-6000,4.0,https://maps.google.com/?cid=5302207170065483139,1.0,"{'lat': -29.7545703, 'lng': -50.0096905}",You Pneus
746,"Av. Paraguassu, 3551, Capão da Canoa - RS, 95555-000, Brazil",(51) 3621-1012,0.0,https://maps.google.com/?cid=2551892828291772367,,"{'lat': -29.6817334, 'lng': -49.9754028}",HGV Auto Center
747,"Av. Ararigbóia, 600 - Centro, Capão da Canoa - RS, 95555-000, Brazil",(51) 98298-0746,5.0,https://maps.google.com/?cid=17458882219988939133,1.0,"{'lat': -29.7642409, 'lng': -50.0221401}",Produtos Ortopédicos Berto
748,"Av. Osmani Veras Da Silveira, 428 - Santa luzia, Capão da Canoa - RS, 95555-000, Brazil",(51) 98448-5816,5.0,https://maps.google.com/?cid=18174729064133687679,8.0,"{'lat': -29.7630563, 'lng': -50.0305368}","Coringa auto lavagem de carros, moto, pintura de cubos de rodas Capão da Canoa"
749,"Av. Fernandes Bastos, 2688 - centro, Tramandaí - RS, 95590-000, Brazil",(51) 3661-1334,4.3,https://maps.google.com/?cid=9657069835963717143,67.0,"{'lat': -30.0005609, 'lng': -50.1537158}",Duas Rodas
750,"Av. Barão do Rio Branco, 913, Torres - RS, 95560-000, Brazil",(51) 3664-3993,4.3,https://maps.google.com/?cid=6801737425638763028,6.0,"{'lat': -29.33400069999999, 'lng': -49.734866}",Racing Auto Center
751,"R. Pedro João Pereira, 751 - Mato Alto, Araranguá - SC, 88904-174, Brazil",(48) 3522-0255,4.7,https://maps.google.com/?cid=460203152255567921,23.0,"{'lat': -28.9525166, 'lng': -49.5019067}",RODAP COMERCIAL PNEUS PEÇAS E ACESSORIOS P/ VEICULOS LTDA
752,"R. Presalino Espíndola, n. 795 - XANGRI-LÁ, Xangri-Lá - RS, 95588-000, Brazil",(51) 99712-4245,5.0,https://maps.google.com/?cid=15616268413140063097,15.0,"{'lat': -29.7700859, 'lng': -50.0525234}",RB BIKE SHOP
753,"R. Thiago Dias Lúcio - Polícia Rodoviária, Araranguá - SC, 88900-000, Brazil",(48) 3522-0789,5.0,https://maps.google.com/?cid=15299260242447508778,2.0,"{'lat': -28.9730518, 'lng': -49.53588509999999}","Carrocerias Três Cachoeiras - Reforma De Carretas, Carrocerias Novas"
754,"Av. Sete de Setembro, 16 - Cidade Alta, Araranguá - SC, 88900-000, Brazil",(48) 3522-1161,4.8,https://maps.google.com/?cid=2423326947551736410,18.0,"{'lat': -28.9472265, 'lng': -49.496979}",Rodcar Auto Peças
755,"R. Balduíno D Arrigo, 227 - Pio X, Caxias do Sul - RS, 95034-290, Brazil",(54) 3223-3244,4.6,https://maps.google.com/?cid=17444428504058706674,440.0,"{'lat': -29.1573726, 'lng': -51.1872789}",Bonattec Wheels and Tires
756,"R. Frei Pacífico, 1295 - Pio X, Caxias do Sul - RS, 95032-680, Brazil",(54) 3221-0461,4.7,https://maps.google.com/?cid=16709631023849996071,106.0,"{'lat': -29.1546226, 'lng': -51.1894753}",Personal Wheels and Tires
757,"R. Doná Salma Marquês, 440 - Canudos, Novo Hamburgo - RS, 93540-620, Brazil",(51) 98909-9695,4.8,https://maps.google.com/?cid=14247373490441366473,13.0,"{'lat': -29.7038499, 'lng': -51.1049072}",Mestre das Rodas
758,"Av. Cel. Theodomiro Porto da Fonseca, 413 - Capão da Cruz, Sapucaia do Sul - RS, 93226-030, Brazil",(51) 3453-4299,4.7,https://maps.google.com/?cid=1466190085495680230,138.0,"{'lat': -29.84338109999999, 'lng': -51.1455373}",LC Rodas
759,"Av. Sertório, 9804 - Sarandi, Porto Alegre - RS, 91150-001, Brazil",(51) 98453-7343,4.1,https://maps.google.com/?cid=14486771805488862327,10.0,"{'lat': -30.0077748, 'lng': -51.12786879999999}",Edu Pneus E Rodas
760,"R. Henrique Lage, 2005 - Centro, Criciúma - SC, 88801-010, Brazil",(48) 3413-5863,5.0,https://maps.google.com/?cid=17063775944765207538,4.0,"{'lat': -28.6875714, 'lng': -49.3859232}",Tornearia Cia Da Solda - Criciúma
761,"R. Anselmo Borba, 574, São João do Sul - SC, 88970-000, Brazil",(11) 97097-3613,5.0,https://maps.google.com/?cid=684699757728227553,1.0,"{'lat': -29.2258191, 'lng': -49.8061492}",Green Innovation
762,"Rod. Armando Calil Bulos, 5457 - Loja 2 - Ingleses Norte, Florianópolis - SC, 88058-001, Brazil",(48) 3371-4756,4.5,https://maps.google.com/?cid=17062710114199891619,132.0,"{'lat': -27.437745, 'lng': -48.4071521}",Célio Pneus
763,"R. Aliatar Silva, Porto Belo - SC, 88210-000, Brazil",(49) 3442-0010,3.7,https://maps.google.com/?cid=943093461304722188,7.0,"{'lat': -27.1687664, 'lng': -48.6150794}",Roda Brasil Pneus Ltda
764,"R. Piauí - Próspera, Criciúma - SC, 88813-035, Brazil",(48) 3462-2273,4.3,https://maps.google.com/?cid=13781188947524585220,27.0,"{'lat': -28.6782056, 'lng': -49.3476638}",Motolândia
